created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 17:53:58 +0000 2023;1734270315113353329;"@lalwaniking1 @spectatorindex Hamas = isis";0;0;0;0;in;1276049863;1734268657994473571;yudastwiter;https://twitter.com/yudastwiter/status/1734270315113353329
Mon Dec 11 17:53:12 +0000 2023;1734270118622814517;"@khuramabbasi987 @ShaykhSulaiman Hamas!";0;0;0;6;in;820589431400828928;1734190456475717840;Nordstern1965;https://twitter.com/Nordstern1965/status/1734270118622814517
Mon Dec 11 17:52:00 +0000 2023;1734269819296588038;"@PMSimferopol @mfa_russia @mfa_russia  Sekumpulan laki-laki dewasa "Balestina" yg mengeksploitasi perempuan kecil untuk berita playing victim propaganda Hamas hiper seks pedopil. Mereka juga adalah anggota dari pedopil "Balestina" correct? Note. Dalam huruf Arab tidak ada huruf P yg ada adalah huruf B. https://t.co/6eHBJXJfgJ";0;1;0;0;in;1522164654977474560;1734223852136243305;MariaTo47844586;https://twitter.com/MariaTo47844586/status/1734269819296588038
Mon Dec 11 17:51:34 +0000 2023;1734269709657276892;"@PaulCordier1942 @MathildeGoanec @Mediapart Poutine, Orban, Netanyahu, le Hamas, etc";0;2;0;0;in;1391302104703291395;1734260020433281081;DaakMalek;https://twitter.com/DaakMalek/status/1734269709657276892
Mon Dec 11 17:50:54 +0000 2023;1734269543189749780;"@mob9611 @YosephHaddad Ini bukan Hamas 🤣";0;1;0;0;in;1535454880130666497;1734173056128463166;DellaMaryana24;https://twitter.com/DellaMaryana24/status/1734269543189749780
Mon Dec 11 17:50:28 +0000 2023;1734269430576697738;"@IngrameThomas @HumzaYousaf Gaza/Hamas";0;1;0;1;in;2434440248;1734231285722136901;FollowFollowGru;https://twitter.com/FollowFollowGru/status/1734269430576697738
Mon Dec 11 17:50:23 +0000 2023;1734269412033671258;"@ugsaego @caitoz Hamas";0;0;0;0;in;183405323;1734034247533649945;BraVer61;https://twitter.com/BraVer61/status/1734269412033671258
Mon Dec 11 17:49:09 +0000 2023;1734269100254470382;"@WAbulghanam Masya allah ta barakallah pejuang hamas... 😍😍😍😍😍😍🥰🥰🥰🥰🥰😘😘😘😘😘🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲";0;0;0;0;in;1288141123500666880;1734235920184820029;Faisal97598880;https://twitter.com/Faisal97598880/status/1734269100254470382
Mon Dec 11 17:48:03 +0000 2023;1734268822499057791;"@raphaeldogg "But Hamas…"";0;0;0;2;in;13470692;1734265331886018847;choctaw;https://twitter.com/choctaw/status/1734268822499057791
Mon Dec 11 17:48:01 +0000 2023;1734268816941539404;"@stairwayto3dom @benshapiro Ask Hamas.";0;0;0;0;in;1521487862365138945;1734139063894986827;Schachie1;https://twitter.com/Schachie1/status/1734268816941539404
Mon Dec 11 17:47:45 +0000 2023;1734268746880147766;"@PMSimferopol @mfa_russia @mfa_russia  Teroris Hamas hiper seks tidak memiliki hak untuk main hakim sendiri untuk menghakimi rakyat sipil di Gaza,correct ? Leviticus 24:22 tidak boleh dilanggar oleh siapa pun di tanah warisan milik pusaka Israel termasuk di wilayah otoritas khusus Palestina ,tanah Israel. https://t.co/OlkR5LlaFa";0;1;0;0;in;1522164654977474560;1734223852136243305;MariaTo47844586;https://twitter.com/MariaTo47844586/status/1734268746880147766
Mon Dec 11 17:47:32 +0000 2023;1734268693121552821;"@ntvde eher das Hamas P*ck";0;0;0;0;in;52071131;1734260794253271309;pedropmi;https://twitter.com/pedropmi/status/1734268693121552821
Mon Dec 11 17:47:02 +0000 2023;1734268566579392512;"HAMAS is HARAM";0;0;0;0;in;366628463;1734268566579392512;McMoranba;https://twitter.com/McMoranba/status/1734268566579392512
Mon Dec 11 17:46:53 +0000 2023;1734268531779199049;"@BriceGarreau 💯 % Hamas";0;0;0;0;in;1607051873197998082;1733880228794040372;chtimi735;https://twitter.com/chtimi735/status/1734268531779199049
Mon Dec 11 17:46:27 +0000 2023;1734268420374568988;"@REVMAXXING Which one? Hamas, Fatah, PLO, PA, PFLP-GC, Abu Nidal Organization, Palestinian Islamic Jihad?";0;0;0;0;in;1680507529271582720;1734074273352859894;Mich41787Gordge;https://twitter.com/Mich41787Gordge/status/1734268420374568988
Mon Dec 11 17:45:51 +0000 2023;1734268270230872451;"@emircanbozo_ Merhaba,  Hamas.";0;0;0;1;in;617263683;1734266156817498553;kyrixermis;https://twitter.com/kyrixermis/status/1734268270230872451
Mon Dec 11 17:45:25 +0000 2023;1734268161728618767;"@new_bharat212 @RimzFatima 57 mill kar bol nhi rahe hai beta bus  akela Hamas jo ek normal sa group hai";0;1;0;0;in;1615637475338391554;1734083092363833826;itz_skkhan09;https://twitter.com/itz_skkhan09/status/1734268161728618767
Mon Dec 11 17:45:25 +0000 2023;1734268160948244790;"@kferrDC @still_oppressed Hamas hamas hamas blah blah blah.";0;0;0;0;in;1313136566571761669;1733961545514922062;InGandalf;https://twitter.com/InGandalf/status/1734268160948244790
Mon Dec 11 17:44:35 +0000 2023;1734267951983812621;"@TheInsiderPaper Hamas";0;0;0;0;in;1410331036614021126;1734252159867470138;PierreLaPointe_;https://twitter.com/PierreLaPointe_/status/1734267951983812621
Mon Dec 11 17:43:43 +0000 2023;1734267734865912073;"@DrEliDavid Yakin itu Hamas? mana video penangkapannya dari awal?";0;0;0;0;in;1635083361718013952;1734165448814371080;kemiskliwon79;https://twitter.com/kemiskliwon79/status/1734267734865912073
Mon Dec 11 17:43:13 +0000 2023;1734267607841222770;"@_gapc Hamas";0;0;0;0;in;702830624164483072;1734211815075139872;erikeri25166860;https://twitter.com/erikeri25166860/status/1734267607841222770
Mon Dec 11 17:42:45 +0000 2023;1734267489989570814;"@k_rukayya_17 @ExmuslimSahil @LogicalVw hamas ka nhi ke rha mai , ttp kisse aur kyu lad rha? isis ne iraq aur syria mai kyu mara? lashkar ,ind mai taj mai normal logo ko kyun mara, al qaeda ne kyu innocent bacho ko mara";0;1;0;0;in;1328266630896390145;1734208779195981928;Anantja61360407;https://twitter.com/Anantja61360407/status/1734267489989570814
Mon Dec 11 17:42:43 +0000 2023;1734267480456208814;"@PMSimferopol @mfa_russia @mfa_russia Para bangsa yg membantu teroris Hamas hiper seks untuk menyerang Israel pada 7 Oktober 2023 akan menanggung kutuk dosa dari para teroris Hamas hiper seks yg menyiksa, memperkosa, membunuh dan menyandera para perempuan dan anak -anak Israeli, correct? 🧐🤔😑 https://t.co/dncR0cH6fm";0;1;0;0;in;1522164654977474560;1734223852136243305;MariaTo47844586;https://twitter.com/MariaTo47844586/status/1734267480456208814
Mon Dec 11 17:42:39 +0000 2023;1734267466086322607;"@RamAbdu @UNRWA Israeli or Hamas snipers ?";0;1;0;0;in;1220840868766072832;1734216826026934359;Jeanvill4;https://twitter.com/Jeanvill4/status/1734267466086322607
Mon Dec 11 17:42:04 +0000 2023;1734267316471505124;"@YosephHaddad ga cape apa bang bikin propaganda ngibul mulu? psikisnya bener” kena anjir.  jelas” tawanan hamas, pas kluar” mukanya pada seneng.";0;0;0;0;in;416837135;1734173056128463166;byutifulnem;https://twitter.com/byutifulnem/status/1734267316471505124
Mon Dec 11 17:42:02 +0000 2023;1734267311501037772;"@UNRWA @UN @UN_News_Centre @UNICEF @UNOPS @UNDSS @UNESCO @UNGeneva @WHOoPt @UNICEFpalestine @UNFPAPalestine @UNWRA =HAMAS";0;0;0;0;in;830036662591881216;1734212571849187731;NaughtyLittleD1;https://twitter.com/NaughtyLittleD1/status/1734267311501037772
Mon Dec 11 17:41:39 +0000 2023;1734267212939006014;"@laibanwer @IDF @UN Hamas : Teror";0;0;0;0;in;1490042323295739915;1733914796653674679;Jelinek_K_JUDr;https://twitter.com/Jelinek_K_JUDr/status/1734267212939006014
Mon Dec 11 17:40:10 +0000 2023;1734266839776055501;"Inasemwa awali, Rabin hakutaka hata kuushika mkono wa Arafat. Lakini baadaye, walifikia hatua ya kualikana nyumbani kula chakula pamoja. Hawa walikuwa viongozi tu. Israel na Hamas sasa hazina viongozi wa kaliba hii tena. Kuna wasaka fursa na wabaguzi tu https://t.co/1kVHEcgPRb";0;0;0;13;in;1241782065223344128;1734266839776055501;ezekiel_kamwaga;https://twitter.com/ezekiel_kamwaga/status/1734266839776055501
Mon Dec 11 17:39:31 +0000 2023;1734266678043910251;"@Mohammed78990 Ta barakallah semoga sukses selalu mujahidin hamas🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 ❤❤❤❤❤❤❤🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲";0;1;0;1;in;1288141123500666880;1734261619780186350;Faisal97598880;https://twitter.com/Faisal97598880/status/1734266678043910251
Mon Dec 11 17:38:59 +0000 2023;1734266540500099377;"@PMSimferopol @mfa_russia Who is Kadirov,komandan Chechnya? Apa hubungan Kadirov  dengan Iran dan teroris Hamas hiper seks pedopil pemerkosa para perempuan Israel pada 7 Oktober 2023 di tanah Israel?  Apa arti lempar batu sembunyi tangan? Ini senjata milik teroris Hamas hiperseks yg ditemukan IDF di Gaza https://t.co/Sdfxp1JHME";1;1;0;0;in;1522164654977474560;1734223852136243305;MariaTo47844586;https://twitter.com/MariaTo47844586/status/1734266540500099377
Mon Dec 11 17:38:42 +0000 2023;1734266470090317972;"@OmJ_JeNggot Hamas akan menjadi malaikat pencabut nya mu teroris @netanyahu";0;1;0;0;in;1468914431090315268;1734125368976810384;PeriArdian2;https://twitter.com/PeriArdian2/status/1734266470090317972
Mon Dec 11 17:38:22 +0000 2023;1734266386535379295;"@FionaDiomond Stop posting Hamas propaganda https://t.co/FeBNna1oak";0;0;0;0;in;583890060;1733808940998074672;davycramb;https://twitter.com/davycramb/status/1734266386535379295
Mon Dec 11 17:37:38 +0000 2023;1734266204393742566;"@Avolanza Betul sekali Masbro... Ismail Haniyeh sempat di jelek-jelekin sama oknum Salafikir Si Bajrey taik.. Dia Bilang Ismail Haniyeh Enak enakan tinggal diHotel diQatar katanya.. Dan ngatain dengan mengAnjing anjingkan Amir dan Ketua Diplomat Mujahiddin Hamas..kurang ajar sekali dia..";0;0;0;1;in;1722297739562848256;1733633526401302619;AndiLala338158;https://twitter.com/AndiLala338158/status/1734266204393742566
Mon Dec 11 17:37:36 +0000 2023;1734266193308197263;"Dia bakal diNajibkan dan seluruh kontrak hutang dan TKA dgn china, akan dibatalkan seperti di Malaysia";0;0;3;4;in;1542540315835260929;1734266193308197263;hamas191;https://twitter.com/hamas191/status/1734266193308197263
Mon Dec 11 17:37:21 +0000 2023;1734266131848863934;"@peterdaou Ask Hamas 🤔";0;0;0;0;in;1089629066045603841;1734000655004520693;OdesUriel;https://twitter.com/OdesUriel/status/1734266131848863934
Mon Dec 11 17:37:08 +0000 2023;1734266076815323603;"@DrEliDavid @Harvard Hamas Anti-Semitic University";0;0;0;0;in;92108005;1733965020516458635;smayan;https://twitter.com/smayan/status/1734266076815323603
Mon Dec 11 17:36:06 +0000 2023;1734265817154388119;"@UN_Women Hamas.";0;0;0;0;in;1205348651113033733;1733957550335213726;RJM84128827;https://twitter.com/RJM84128827/status/1734265817154388119
Mon Dec 11 17:35:54 +0000 2023;1734265768064196789;"Netanyahu awataka wanachama wa Hamas kujisalimisha haraka https://t.co/cCO3EGKgCa";0;0;0;0;in;898478614680928257;1734265768064196789;bakariubena;https://twitter.com/bakariubena/status/1734265768064196789
Mon Dec 11 17:35:08 +0000 2023;1734265575101149260;"@PalestineCultu1 hamas";0;0;0;0;in;1675538857691959296;1734090641846505728;MAGAisUGLY;https://twitter.com/MAGAisUGLY/status/1734265575101149260
Mon Dec 11 17:34:41 +0000 2023;1734265459611181537;"Mampus emang tuh bajingan pantes mati bang, kalo ngeliat para gerilyawan mulai dari vietkong, taliban,tentara pembebasan bosnia sampai hamas emang merinding, sebegitu cintanya sama negara, "trully example of masculine man"🇵🇸";0;0;0;1;in;1268334988291829760;1734265459611181537;degradation1321;https://twitter.com/degradation1321/status/1734265459611181537
Mon Dec 11 17:34:25 +0000 2023;1734265393085325718;"Mark up di Kemhan itu 200-300%  janji mau bersihkan. Mana..??";0;1;0;0;in;1542540315835260929;1734265393085325718;hamas191;https://twitter.com/hamas191/status/1734265393085325718
Mon Dec 11 17:34:10 +0000 2023;1734265329143161046;"@NofyahShemTov @MosabHasanYOSEF Hamas=Amalek";0;1;0;1;in;1304100331094257671;1734237562364146086;SuperbSedeas;https://twitter.com/SuperbSedeas/status/1734265329143161046
Mon Dec 11 17:34:06 +0000 2023;1734265311501918596;"@AvivaKlompas W hamas";0;0;0;0;in;1716032886087004160;1734203533539295365;returns89872;https://twitter.com/returns89872/status/1734265311501918596
Mon Dec 11 17:32:36 +0000 2023;1734264934559813901;"visi misi Esemka, tinggal cari aja bukunya ada koq disitu.  https://t.co/Ngg0VN4XND";0;0;0;0;in;1542540315835260929;1734264934559813901;hamas191;https://twitter.com/hamas191/status/1734264934559813901
Mon Dec 11 17:32:36 +0000 2023;1734264934362685906;"@Avolanza Alhamdulillah seekor babi betina Zionis dapet tiket dari Hamas jalan2 ke neraka jahanam 😂";0;0;0;4;in;3750184393;1734254180448211033;ronald05001773;https://twitter.com/ronald05001773/status/1734264934362685906
Mon Dec 11 17:32:28 +0000 2023;1734264902326305040;"@mhdksafa Hamas.";0;0;0;0;in;1205348651113033733;1734096998150643942;RJM84128827;https://twitter.com/RJM84128827/status/1734264902326305040
Mon Dec 11 17:32:22 +0000 2023;1734264878125457463;"@asumsico dongo ajg, Palestina gbutuh politik lembek kyk gini su. mereka butuhnya kalian tumpas rata IDF dan bantu Hamas. udh gitu doang";0;1;0;0;in;1606272494058758144;1734060672466719068;_fisx1_;https://twitter.com/_fisx1_/status/1734264878125457463
Mon Dec 11 17:30:46 +0000 2023;1734264475266527321;"@IngrameThomas @HumzaYousaf Hamas";0;0;0;1;in;2909998923;1734231285722136901;Soozywoozy2014;https://twitter.com/Soozywoozy2014/status/1734264475266527321
Mon Dec 11 17:30:41 +0000 2023;1734264452973756761;"@n1srbija Hamas?";0;0;0;0;in;1219810308;1734249882813165636;stevmackovic;https://twitter.com/stevmackovic/status/1734264452973756761
Mon Dec 11 17:29:59 +0000 2023;1734264279065600385;", Hamas menggunakan drone bersenjata untuk mengintai dan menyerang pasukan Israel. Taktik ini menunjukkan betapa Hamas semakin berani dan siap melawan musuhnya. Tidak hanya itu, mereka juga menggunakan terowongan bawah tanah yang rumit untuk";0;0;0;0;in;1681168357830057984;1734264279065600385;anisaauliaaaaa1;https://twitter.com/anisaauliaaaaa1/status/1734264279065600385
Mon Dec 11 17:28:49 +0000 2023;1734263983723667919;"@alfarabi_alva Lucuu bang, badan tentara kok gitu,medan peperangan berat dan latihan militer pasti ikut membentuk tubuh mereka menjadi lebih atletis,tapi gua salut sama pejuang islam bang, mulai dari janisary, taliban, tentara kemerdakaan serbia sampai hamas, mereka bener bener tentara allah🇵🇸";0;0;0;0;in;1268334988291829760;1734258335090909588;degradation1321;https://twitter.com/degradation1321/status/1734263983723667919
Mon Dec 11 17:28:09 +0000 2023;1734263816438063253;"@GhassanAbuSitt1 Bullshit. Hamas propaganda!";0;0;0;0;in;620716389;1734194612552486963;Giotto_BKK;https://twitter.com/Giotto_BKK/status/1734263816438063253
Mon Dec 11 17:25:08 +0000 2023;1734263057491140899;"@effectrode @antisemitism @metpoliceuk Hamas fan.";0;0;0;0;in;997345080;1734238278201593891;Grasport11;https://twitter.com/Grasport11/status/1734263057491140899
Mon Dec 11 17:24:49 +0000 2023;1734262976784281670;"@ArnoudvDoorn Ask Hamas.";0;0;0;1;in;826557666063433731;1733961812855451775;pco3x;https://twitter.com/pco3x/status/1734262976784281670
Mon Dec 11 17:24:12 +0000 2023;1734262821188153457;"di Jalur Gaza yang hanya diperkuat oleh sayap militer Al-Qassam milik partai politik Hamas.";0;0;0;0;in;1252199240471887872;1734262794994737584;AdindaKeyshaNew;https://twitter.com/AdindaKeyshaNew/status/1734262821188153457
Mon Dec 11 17:24:06 +0000 2023;1734262794994737584;"Perang yang terjadi antara militer Israel dengan kelompok militant Hamas yang ada di Palestina tentu jauh dan tidak seimbang, dengan kekuatan dan kemajuan teknologi militer yang di miliki oleh Isreal dibandingkan dengan kekuatan yang dimiliki oleh Palestina  🇵🇸  #RipHamOnGaza";0;1;0;1;in;1252199240471887872;1734262794994737584;AdindaKeyshaNew;https://twitter.com/AdindaKeyshaNew/status/1734262794994737584
Mon Dec 11 17:23:48 +0000 2023;1734262723347624107;"@khuramabbasi987 @ShaykhSulaiman Hamas";0;0;0;3;in;1717212509998915587;1734190456475717840;tentanculo53;https://twitter.com/tentanculo53/status/1734262723347624107
Mon Dec 11 17:22:44 +0000 2023;1734262453159239803;"HAHAHAHA giloo. Sikda modal gik aaa. Ya rupa terowong tok kdk pake main biak jak rupa. Sikda nya terowong hamas ya gya";0;0;0;0;in;534871042;1734262453159239803;alyasabb_;https://twitter.com/alyasabb_/status/1734262453159239803
Mon Dec 11 17:20:59 +0000 2023;1734262013742772412;"@RashadRamzan @BBCWorld Hamas did.";0;0;0;0;in;1504815845809266688;1734256710796095928;RosaPetrovna;https://twitter.com/RosaPetrovna/status/1734262013742772412
Mon Dec 11 17:20:46 +0000 2023;1734261959271555453;"@degradation1321 Org random digulung &amp  ditelanjangi 😅 lalu dibilang mereka adalah Hamas 🤣";0;1;0;0;in;572607971;1734258335090909588;alfarabi_alva;https://twitter.com/alfarabi_alva/status/1734261959271555453
Mon Dec 11 17:20:22 +0000 2023;1734261857639375116;"@Aluparatha1996 @NaorGilon UAE khud israel ko support karta unhona 1 statement nahi release kia hamas ka support mai .  saudi khud neutral hai or attack kar raha hai YEMAN";0;1;0;0;in;1673158737627062272;1734245044096471203;Rocky13562;https://twitter.com/Rocky13562/status/1734261857639375116
Mon Dec 11 17:20:09 +0000 2023;1734261804975694231;"@earthygirl011 Hamas";0;1;0;8;in;2949711040;1734142289927114760;GerryMedcalf;https://twitter.com/GerryMedcalf/status/1734261804975694231
Mon Dec 11 17:19:14 +0000 2023;1734261571633721472;"@swahilitimes Hahaha propaganda hizo mnakamata raia mnaita Hamas yani safar hii taifa teule mmenyea kambi hamtoachwa na Hamas mbwa nyie....";0;1;0;8;in;1721533402313027584;1734244269785845970;Mapokar24;https://twitter.com/Mapokar24/status/1734261571633721472
Mon Dec 11 17:18:10 +0000 2023;1734261305593258019;"@DavidLammy Blah, blah help Hamas. Blah, blah help Hamas.";0;0;0;2;in;1641394441314238466;1734248109599785364;BlancheFury666;https://twitter.com/BlancheFury666/status/1734261305593258019
Mon Dec 11 17:17:06 +0000 2023;1734261033907429403;"Israel Diduga Bikin Video Palsu Penyerahan Diri Anggota Hamas ke Pasukan IDF https://t.co/95UavKhrrC";1;0;0;0;in;41730943;1734261033907429403;VIVAcoid;https://twitter.com/VIVAcoid/status/1734261033907429403
Mon Dec 11 17:15:26 +0000 2023;1734260616657834446;"@veronikahonka Mutku Hamas...";0;0;0;0;in;203624697;1734210387581477161;jupeai;https://twitter.com/jupeai/status/1734260616657834446
Mon Dec 11 17:14:55 +0000 2023;1734260486659809317;"Adegan baru yg di rilis hamas..  Mantap👍";0;0;0;2;in;1695848459050557440;1734260486659809317;dadandoank55;https://twitter.com/dadandoank55/status/1734260486659809317
Mon Dec 11 17:14:40 +0000 2023;1734260424722223547;"@Naila_Ayad Condemn Hamas.";0;0;0;1;in;843656121743216640;1733980639014084891;Jennings4God;https://twitter.com/Jennings4God/status/1734260424722223547
Mon Dec 11 17:14:03 +0000 2023;1734260268195029142;"@FoxNews Hamas IS Palestinian.";0;0;0;0;in;20395187;1733461854721085948;kevinobrieninnc;https://twitter.com/kevinobrieninnc/status/1734260268195029142
Mon Dec 11 17:13:19 +0000 2023;1734260083352129652;"@1sakinol_Esra hamas = 🚽";0;1;0;2;in;3121090276;1734242777423106102;motodriver11;https://twitter.com/motodriver11/status/1734260083352129652
Mon Dec 11 17:12:09 +0000 2023;1734259791336271909;"@jacksonhinklle Hamas did.";0;1;0;0;in;1710754819542024192;1734253338454016185;Remko1354106;https://twitter.com/Remko1354106/status/1734259791336271909
Mon Dec 11 17:11:27 +0000 2023;1734259611878711769;"@VBraeckenssieck Anti-semitism is  NOT  hamas https://t.co/AGFm7DfzkZ";0;0;0;0;in;1599441780839161865;1733945244444434927;Ron95089431;https://twitter.com/Ron95089431/status/1734259611878711769
Mon Dec 11 17:11:15 +0000 2023;1734259561874497841;"Jalan raya juga di anggap @IDF sebagai Hamas, yg harus di hancurkan!";0;0;1;0;in;1136395849393528832;1734259561874497841;Ghovar4;https://twitter.com/Ghovar4/status/1734259561874497841
Mon Dec 11 17:11:13 +0000 2023;1734259555024973885;"@MuhammadSmiry Ask Hamas.";0;0;0;0;in;1599348565247229954;1734243127886512536;ran_slobo;https://twitter.com/ran_slobo/status/1734259555024973885
Mon Dec 11 17:11:09 +0000 2023;1734259538973598176;"sejak bile hamas macam tu 😭 ala benaknye otak setan ni";0;0;0;0;in;1435018561806692352;1734259538973598176;dennnjuan;https://twitter.com/dennnjuan/status/1734259538973598176
Mon Dec 11 17:10:55 +0000 2023;1734259478231687601;"@Tita83079013 @jokowi @Menlu_RI UUD 45 hanya berlaku untuk Perang Israel Vs Hamas. Itupun kalau hamasnya yg kemungkinan kalah tp kalau seandainya Hamas Menang otomatis UUD 45 tidak berlaku.";0;0;0;0;in;1550542859971198978;1734117283025518840;BaktiManroe01;https://twitter.com/BaktiManroe01/status/1734259478231687601
Mon Dec 11 17:10:53 +0000 2023;1734259469259817310;"@DeHoutman_id @ajarurip2 Meraknitu menghibur diri... Kan semboyan Hamas pesek ga ngibul ..ga makan.. Kalo ga bgtu donasi ga jalan.....🤭🍻";0;0;0;1;in;1330649266696589312;1734209529339125943;Fun2511;https://twitter.com/Fun2511/status/1734259469259817310
Mon Dec 11 17:10:33 +0000 2023;1734259385382379826;"@MashMhmdbn2852 @Kuwaity__7r Jika kalian tidak mampu menolong. setidaknya jangan berada di barisan orang² kafir zionis. Yang jelas membantai anak² maupun orang tua tanpa ada rasa belas kasih   Bagi kami para pejuang Hamas adalah pahlawan yang telah menggugurkan kewajiban kita semua sebagai seorang muslim";0;0;0;0;in;993105238763618304;1733951697276330276;Hsr19m;https://twitter.com/Hsr19m/status/1734259385382379826
Mon Dec 11 17:10:02 +0000 2023;1734259256118124725;"@Just_dhee1203 Wkwkwkk darimana FATAH dan HAMAS bisa akur ?? Apalagi sampe peluk2an??? Kasian kalian udh sebegitu putus asa nya sampe sampe menghibur diri sendiri";0;0;0;0;in;1555670116494635008;1734159824395616647;michael021110;https://twitter.com/michael021110/status/1734259256118124725
Mon Dec 11 17:09:05 +0000 2023;1734259018120716430;"@mr_banan12 Yg gugur dari zionis 4 org deh, dari pihak Hamas bnyak yg menyerahkan diri, gak bener ni news🤔";0;0;0;0;in;1631723013300453376;1734006860632707102;rusak_kolor;https://twitter.com/rusak_kolor/status/1734259018120716430
Mon Dec 11 17:08:54 +0000 2023;1734258972763529274;"is this person hamas to you israel serius knp jahat bgt :(";0;0;0;0;in;1484891645963534340;1734258972763529274;bukanemmsky;https://twitter.com/bukanemmsky/status/1734258972763529274
Mon Dec 11 17:08:40 +0000 2023;1734258912927289812;"@richimedhurst 👀 ask Hamas";0;0;0;0;in;82423625;1734017086840594668;templarsway;https://twitter.com/templarsway/status/1734258912927289812
Mon Dec 11 17:08:24 +0000 2023;1734258844237177310;"@DrLoupis @Israel 👀 ask Hamas";0;0;0;0;in;82423625;1734110332740653357;templarsway;https://twitter.com/templarsway/status/1734258844237177310
Mon Dec 11 17:07:35 +0000 2023;1734258638838210673;"hadeehhhh hamas lagi hamas lagi  terus terusan berlindung dibalik "nanti hamas bakal"";0;0;0;0;in;255084335;1734258638838210673;arwhyzee;https://twitter.com/arwhyzee/status/1734258638838210673
Mon Dec 11 17:06:29 +0000 2023;1734258362613739970;"@Shikata__Ga_Nai @enorpeleinad @prolasssata Prima di Hamas Gaza era israeliana https://t.co/tJCMOt7Dp6";0;1;0;0;in;836285977;1733286957562610031;MarcoDiStefan19;https://twitter.com/MarcoDiStefan19/status/1734258362613739970
Mon Dec 11 17:06:22 +0000 2023;1734258335090909588;"mana ada prajurit perutnya buncit buncit dan gak terlihat masa otot begitu, dikira urban werfare cocok untuk kondisi tubuh begitu beradaptasi, tentara Hamas  aja kekurangan bahan makanan,mana mungkin buncit, stidaknya tubuh mereka kurus berotot atau kurus biasa. @alfarabi_alva ?";0;1;0;0;in;1268334988291829760;1734258335090909588;degradation1321;https://twitter.com/degradation1321/status/1734258335090909588
Mon Dec 11 17:06:22 +0000 2023;1734258333903995188;"@Narasi_winda Hamas pezek pasti bilang itu drama awkwok😂";0;0;0;0;in;1631723013300453376;1734221285146992841;rusak_kolor;https://twitter.com/rusak_kolor/status/1734258333903995188
Mon Dec 11 17:06:13 +0000 2023;1734258298143039526;"@ak_yazg @BonsaiSky @HananyaNaftali hamas";0;3;0;0;in;2799274574;1734215526195331526;OreoLivesOn;https://twitter.com/OreoLivesOn/status/1734258298143039526
Mon Dec 11 17:04:45 +0000 2023;1734257926066299388;"@amuse Palestinians, or Hamas?";0;0;0;0;in;1264561533847318533;1734221864392605716;banagorist;https://twitter.com/banagorist/status/1734257926066299388
Mon Dec 11 17:04:02 +0000 2023;1734257748978868239;"@PapiW1N Gak hoax gak seru kalo Hamas pezek😂";0;0;0;0;in;1631723013300453376;1734180458836148273;rusak_kolor;https://twitter.com/rusak_kolor/status/1734257748978868239
Mon Dec 11 17:03:31 +0000 2023;1734257618825421026;"@netanyahu 🤣🤣menghibur diri dari ambang kekalahan, kalian tidak bertemu hamas, kalian tidak mampu, kalian kalah.";0;0;0;0;in;839967518;1733899843511202244;Nasihun17;https://twitter.com/Nasihun17/status/1734257618825421026
Mon Dec 11 17:03:08 +0000 2023;1734257520989085991;"Selamat milad Hamas, semoga menang dalam segala pertempuran https://t.co/UfDsaNsiJA";0;0;0;2;in;1666244131230990337;1734257520989085991;asaltenar;https://twitter.com/asaltenar/status/1734257520989085991
Mon Dec 11 17:01:58 +0000 2023;1734257227777876465;"Operasi 67 hari, gak dapet anggota HAMAS atau Jihad Islam, akhirnya keledai alias himar pun jadi ... Tentara pampers gitu sich ... https://t.co/lzUlW6phQ4";0;0;0;3;in;263445168;1734257227777876465;AlBurhanCenter;https://twitter.com/AlBurhanCenter/status/1734257227777876465
Mon Dec 11 17:01:44 +0000 2023;1734257168399114706;"@israelprd_ Hamas boiling dem mashallah 🐥 https://t.co/sPYhtIBZIg";0;0;0;1;in;723932933740843008;1734254905509175450;salman68356697;https://twitter.com/salman68356697/status/1734257168399114706
Mon Dec 11 17:01:36 +0000 2023;1734257136493043966;"PIJ editing &gt  Hamas editing";0;0;0;0;in;1003437348569243649;1734257136493043966;sultan_grand;https://twitter.com/sultan_grand/status/1734257136493043966
Mon Dec 11 17:00:41 +0000 2023;1734256905227509838;"@Resist_05 Bullshit! Hamas propaganda!";0;0;0;0;in;620716389;1734114264829583626;Giotto_BKK;https://twitter.com/Giotto_BKK/status/1734256905227509838
Mon Dec 11 17:00:24 +0000 2023;1734256834326978745;"@M0SC0W0 To HAMAS = MEMUSNAHKAN ISRAEL atau PALESTINA AKAN MUSNAH";0;0;0;0;in;995838998252683264;1734253383748329705;DanieAri_chanel;https://twitter.com/DanieAri_chanel/status/1734256834326978745
